date,temperatures,error,city,country,lattitude,longitude
1821-07-01,22.476000000000006,2.478,Lisbon,Portugal,39.38N,8.32W
1821-08-01,23.761999999999997,1.839,Lisbon,Portugal,39.38N,8.32W
1821-09-01,21.625999999999998,4.711,Lisbon,Portugal,39.38N,8.32W
1821-10-01,16.546,2.428,Lisbon,Portugal,39.38N,8.32W
1821-11-01,13.162999999999998,2.9139999999999997,Lisbon,Portugal,39.38N,8.32W
1821-12-01,10.494000000000002,2.229,Lisbon,Portugal,39.38N,8.32W
1822-01-01,8.189,2.151,Lisbon,Portugal,39.38N,8.32W
1822-02-01,11.032,1.786,Lisbon,Portugal,39.38N,8.32W
1822-03-01,14.405,1.821,Lisbon,Portugal,39.38N,8.32W
1822-04-01,14.242,1.94,Lisbon,Portugal,39.38N,8.32W
1822-05-01,16.950000000000006,1.7080000000000002,Lisbon,Portugal,39.38N,8.32W
1822-06-01,21.495,1.162,Lisbon,Portugal,39.38N,8.32W
1822-07-01,22.842,1.9069999999999998,Lisbon,Portugal,39.38N,8.32W
1822-08-01,22.026999999999997,2.066,Lisbon,Portugal,39.38N,8.32W
1822-09-01,19.880000000000006,1.742,Lisbon,Portugal,39.38N,8.32W
1822-10-01,15.248,1.528,Lisbon,Portugal,39.38N,8.32W
1822-11-01,11.85,1.837,Lisbon,Portugal,39.38N,8.32W
1822-12-01,7.071999999999999,2.7689999999999997,Lisbon,Portugal,39.38N,8.32W
1823-01-01,9.227,2.085,Lisbon,Portugal,39.38N,8.32W
1823-02-01,10.454,1.923,Lisbon,Portugal,39.38N,8.32W
1823-03-01,11.408,1.712,Lisbon,Portugal,39.38N,8.32W
1823-04-01,12.265,2.8569999999999998,Lisbon,Portugal,39.38N,8.32W
1823-05-01,17.799,1.9680000000000002,Lisbon,Portugal,39.38N,8.32W
1823-06-01,18.97,2.33,Lisbon,Portugal,39.38N,8.32W
1823-07-01,22.203000000000007,1.545,Lisbon,Portugal,39.38N,8.32W
1823-08-01,22.601000000000006,2.62,Lisbon,Portugal,39.38N,8.32W
1823-09-01,20.924000000000003,3.908,Lisbon,Portugal,39.38N,8.32W
1823-10-01,14.565,2.324,Lisbon,Portugal,39.38N,8.32W
1823-11-01,12.166,2.335,Lisbon,Portugal,39.38N,8.32W
1823-12-01,9.867,3.2319999999999998,Lisbon,Portugal,39.38N,8.32W
1824-01-01,7.678999999999999,1.555,Lisbon,Portugal,39.38N,8.32W
1824-02-01,10.213,1.8619999999999999,Lisbon,Portugal,39.38N,8.32W
1824-03-01,11.863,2.032,Lisbon,Portugal,39.38N,8.32W
1824-04-01,13.637,2.479,Lisbon,Portugal,39.38N,8.32W
1824-05-01,16.360000000000007,1.949,Lisbon,Portugal,39.38N,8.32W
1824-06-01,19.349,3.14,Lisbon,Portugal,39.38N,8.32W
1824-07-01,23.581000000000003,4.168,Lisbon,Portugal,39.38N,8.32W
1824-08-01,22.087,2.055,Lisbon,Portugal,39.38N,8.32W
1824-09-01,20.305999999999997,2.722,Lisbon,Portugal,39.38N,8.32W
1824-10-01,16.234,1.4909999999999999,Lisbon,Portugal,39.38N,8.32W
1824-11-01,13.908,1.247,Lisbon,Portugal,39.38N,8.32W
1824-12-01,11.584000000000001,2.2840000000000003,Lisbon,Portugal,39.38N,8.32W
1825-01-01,9.082,1.757,Lisbon,Portugal,39.38N,8.32W
1825-02-01,10.269,1.864,Lisbon,Portugal,39.38N,8.32W
1825-03-01,11.6,1.97,Lisbon,Portugal,39.38N,8.32W
1825-04-01,14.861,2.8930000000000002,Lisbon,Portugal,39.38N,8.32W
1825-05-01,16.558,1.133,Lisbon,Portugal,39.38N,8.32W
1825-06-01,20.575,1.179,Lisbon,Portugal,39.38N,8.32W
1825-07-01,22.974,2.7889999999999997,Lisbon,Portugal,39.38N,8.32W
1825-08-01,23.009,3.035,Lisbon,Portugal,39.38N,8.32W
1825-09-01,21.447000000000006,3.194,Lisbon,Portugal,39.38N,8.32W
1825-10-01,16.17,1.99,Lisbon,Portugal,39.38N,8.32W
1825-11-01,11.134,3.613,Lisbon,Portugal,39.38N,8.32W
1825-12-01,9.321,1.3459999999999999,Lisbon,Portugal,39.38N,8.32W
1826-01-01,7.796,1.3869999999999998,Lisbon,Portugal,39.38N,8.32W
1826-02-01,10.322000000000001,2.667,Lisbon,Portugal,39.38N,8.32W
1826-03-01,13.025,2.969,Lisbon,Portugal,39.38N,8.32W
1826-04-01,14.652000000000001,3.662,Lisbon,Portugal,39.38N,8.32W
1826-05-01,16.790000000000006,1.817,Lisbon,Portugal,39.38N,8.32W
1826-06-01,20.514,1.38,Lisbon,Portugal,39.38N,8.32W
1826-07-01,22.985000000000007,1.699,Lisbon,Portugal,39.38N,8.32W
1826-08-01,23.052000000000003,1.834,Lisbon,Portugal,39.38N,8.32W
1826-09-01,19.605,2.272,Lisbon,Portugal,39.38N,8.32W
1826-10-01,16.08,2.3209999999999997,Lisbon,Portugal,39.38N,8.32W
1826-11-01,11.481,1.466,Lisbon,Portugal,39.38N,8.32W
1826-12-01,8.882,3.653,Lisbon,Portugal,39.38N,8.32W
1827-01-01,7.803999999999999,3.653,Lisbon,Portugal,39.38N,8.32W
1827-02-01,8.882,3.377,Lisbon,Portugal,39.38N,8.32W
1827-03-01,13.207,1.827,Lisbon,Portugal,39.38N,8.32W
1827-04-01,15.148,4.252,Lisbon,Portugal,39.38N,8.32W
1827-05-01,16.864,2.995,Lisbon,Portugal,39.38N,8.32W
1827-06-01,20.163,1.5119999999999998,Lisbon,Portugal,39.38N,8.32W
1827-07-01,23.749,1.6909999999999998,Lisbon,Portugal,39.38N,8.32W
1827-08-01,22.314,1.554,Lisbon,Portugal,39.38N,8.32W
1827-09-01,19.675,1.0659999999999998,Lisbon,Portugal,39.38N,8.32W
1827-10-01,15.52,1.65,Lisbon,Portugal,39.38N,8.32W
1827-11-01,11.866,1.77,Lisbon,Portugal,39.38N,8.32W
1827-12-01,9.236,3.9,Lisbon,Portugal,39.38N,8.32W
1828-01-01,9.902999999999999,4.062,Lisbon,Portugal,39.38N,8.32W
1828-02-01,9.986,2.501,Lisbon,Portugal,39.38N,8.32W
1828-03-01,12.800999999999998,2.552,Lisbon,Portugal,39.38N,8.32W
1828-04-01,14.355,2.524,Lisbon,Portugal,39.38N,8.32W
1828-05-01,16.78,1.845,Lisbon,Portugal,39.38N,8.32W
1828-06-01,20.974,2.687,Lisbon,Portugal,39.38N,8.32W
1828-07-01,21.404,2.905,Lisbon,Portugal,39.38N,8.32W
1828-08-01,21.360000000000007,2.426,Lisbon,Portugal,39.38N,8.32W
1828-09-01,19.487,1.2890000000000001,Lisbon,Portugal,39.38N,8.32W
1828-10-01,15.825999999999999,2.0340000000000003,Lisbon,Portugal,39.38N,8.32W
1828-11-01,13.076,1.607,Lisbon,Portugal,39.38N,8.32W
1828-12-01,10.493,1.649,Lisbon,Portugal,39.38N,8.32W
1829-01-01,8.056000000000001,1.465,Lisbon,Portugal,39.38N,8.32W
1829-02-01,10.302,3.498,Lisbon,Portugal,39.38N,8.32W
1829-03-01,12.408,2.1630000000000003,Lisbon,Portugal,39.38N,8.32W
1829-04-01,13.703,1.8459999999999999,Lisbon,Portugal,39.38N,8.32W
1829-05-01,17.154,2.7680000000000002,Lisbon,Portugal,39.38N,8.32W
1829-06-01,20.218,2.697,Lisbon,Portugal,39.38N,8.32W
1829-07-01,22.64,1.962,Lisbon,Portugal,39.38N,8.32W
1829-08-01,22.489,2.539,Lisbon,Portugal,39.38N,8.32W
1829-09-01,18.115,1.327,Lisbon,Portugal,39.38N,8.32W
1829-10-01,14.658,2.805,Lisbon,Portugal,39.38N,8.32W
1829-11-01,12.364,1.376,Lisbon,Portugal,39.38N,8.32W
1829-12-01,7.7109999999999985,4.857,Lisbon,Portugal,39.38N,8.32W
1830-01-01,6.441,4.971,Lisbon,Portugal,39.38N,8.32W
1830-02-01,9.827,2.2680000000000002,Lisbon,Portugal,39.38N,8.32W
1830-03-01,13.659,2.122,Lisbon,Portugal,39.38N,8.32W
1830-04-01,15.532,2.6719999999999997,Lisbon,Portugal,39.38N,8.32W
1830-05-01,17.130000000000006,2.222,Lisbon,Portugal,39.38N,8.32W
1830-06-01,19.278,2.861,Lisbon,Portugal,39.38N,8.32W
1830-07-01,23.85,2.658,Lisbon,Portugal,39.38N,8.32W
1830-08-01,22.224,2.597,Lisbon,Portugal,39.38N,8.32W
1830-09-01,18.738,2.96,Lisbon,Portugal,39.38N,8.32W
1830-10-01,16.628,4.57,Lisbon,Portugal,39.38N,8.32W
1830-11-01,12.924000000000001,1.921,Lisbon,Portugal,39.38N,8.32W
1830-12-01,8.992999999999997,2.194,Lisbon,Portugal,39.38N,8.32W
1831-01-01,9.271,3.0239999999999996,Lisbon,Portugal,39.38N,8.32W
1831-02-01,11.345999999999998,6.513,Lisbon,Portugal,39.38N,8.32W
1831-03-01,13.339,4.988,Lisbon,Portugal,39.38N,8.32W
1831-04-01,13.812000000000001,2.193,Lisbon,Portugal,39.38N,8.32W
1831-05-01,16.948,3.15,Lisbon,Portugal,39.38N,8.32W
1831-06-01,21.342,2.8360000000000003,Lisbon,Portugal,39.38N,8.32W
1831-07-01,22.673,2.336,Lisbon,Portugal,39.38N,8.32W
1831-08-01,22.094,2.5540000000000003,Lisbon,Portugal,39.38N,8.32W
1831-09-01,19.162000000000006,2.263,Lisbon,Portugal,39.38N,8.32W
1831-10-01,16.679000000000002,1.632,Lisbon,Portugal,39.38N,8.32W
1831-11-01,12.564,5.71,Lisbon,Portugal,39.38N,8.32W
1831-12-01,8.697000000000001,3.049,Lisbon,Portugal,39.38N,8.32W
1832-01-01,7.569,1.475,Lisbon,Portugal,39.38N,8.32W
1832-02-01,8.579,3.502,Lisbon,Portugal,39.38N,8.32W
1832-03-01,11.21,2.516,Lisbon,Portugal,39.38N,8.32W
1832-04-01,13.812000000000001,2.6710000000000003,Lisbon,Portugal,39.38N,8.32W
1832-05-01,17.255000000000006,3.112,Lisbon,Portugal,39.38N,8.32W
1832-06-01,19.886,2.576,Lisbon,Portugal,39.38N,8.32W
1832-07-01,23.706999999999997,2.7560000000000002,Lisbon,Portugal,39.38N,8.32W
1832-08-01,22.656,3.159,Lisbon,Portugal,39.38N,8.32W
1832-09-01,20.065,3.284,Lisbon,Portugal,39.38N,8.32W
1832-10-01,16.558,1.766,Lisbon,Portugal,39.38N,8.32W
1832-11-01,11.088,1.38,Lisbon,Portugal,39.38N,8.32W
1832-12-01,8.466999999999999,3.6519999999999997,Lisbon,Portugal,39.38N,8.32W
1833-01-01,8.414,2.0140000000000002,Lisbon,Portugal,39.38N,8.32W
1833-02-01,11.062000000000001,2.478,Lisbon,Portugal,39.38N,8.32W
1833-03-01,10.257,2.2119999999999997,Lisbon,Portugal,39.38N,8.32W
1833-04-01,13.502,2.222,Lisbon,Portugal,39.38N,8.32W
1833-05-01,17.542,1.444,Lisbon,Portugal,39.38N,8.32W
1833-06-01,20.841,3.43,Lisbon,Portugal,39.38N,8.32W
1833-07-01,21.414,1.83,Lisbon,Portugal,39.38N,8.32W
1833-08-01,21.799000000000003,1.876,Lisbon,Portugal,39.38N,8.32W
1833-09-01,19.0,1.349,Lisbon,Portugal,39.38N,8.32W
1833-10-01,14.947000000000001,1.952,Lisbon,Portugal,39.38N,8.32W
1833-11-01,12.683,2.063,Lisbon,Portugal,39.38N,8.32W
1833-12-01,9.729,2.03,Lisbon,Portugal,39.38N,8.32W
1834-01-01,10.173,5.65,Lisbon,Portugal,39.38N,8.32W
1834-02-01,10.134,2.508,Lisbon,Portugal,39.38N,8.32W
1834-03-01,13.362,1.587,Lisbon,Portugal,39.38N,8.32W
1834-04-01,14.897,3.108,Lisbon,Portugal,39.38N,8.32W
1834-05-01,17.52,1.371,Lisbon,Portugal,39.38N,8.32W
1834-06-01,21.409000000000002,2.193,Lisbon,Portugal,39.38N,8.32W
1834-07-01,22.358,1.736,Lisbon,Portugal,39.38N,8.32W
1834-08-01,21.578000000000007,1.9580000000000002,Lisbon,Portugal,39.38N,8.32W
1834-09-01,21.631,2.012,Lisbon,Portugal,39.38N,8.32W
1834-10-01,16.95,1.9480000000000002,Lisbon,Portugal,39.38N,8.32W
1834-11-01,12.672999999999998,2.741,Lisbon,Portugal,39.38N,8.32W
1834-12-01,9.807,1.838,Lisbon,Portugal,39.38N,8.32W
1835-01-01,9.785,2.9410000000000003,Lisbon,Portugal,39.38N,8.32W
1835-02-01,10.749,1.429,Lisbon,Portugal,39.38N,8.32W
1835-03-01,12.228,2.4219999999999997,Lisbon,Portugal,39.38N,8.32W
1835-04-01,14.371,1.609,Lisbon,Portugal,39.38N,8.32W
1835-05-01,16.69,1.9669999999999999,Lisbon,Portugal,39.38N,8.32W
1835-06-01,19.479,2.824,Lisbon,Portugal,39.38N,8.32W
1835-07-01,23.406999999999996,2.044,Lisbon,Portugal,39.38N,8.32W
1835-08-01,21.996,1.263,Lisbon,Portugal,39.38N,8.32W
1835-09-01,18.69,1.722,Lisbon,Portugal,39.38N,8.32W
1835-10-01,14.853,1.484,Lisbon,Portugal,39.38N,8.32W
1835-11-01,11.335,1.663,Lisbon,Portugal,39.38N,8.32W
1835-12-01,7.0539999999999985,1.465,Lisbon,Portugal,39.38N,8.32W
1836-01-01,8.869,1.984,Lisbon,Portugal,39.38N,8.32W
1836-02-01,8.907,2.176,Lisbon,Portugal,39.38N,8.32W
1836-03-01,12.501,1.05,Lisbon,Portugal,39.38N,8.32W
1836-04-01,13.373,2.3609999999999998,Lisbon,Portugal,39.38N,8.32W
1836-05-01,15.831,2.213,Lisbon,Portugal,39.38N,8.32W
1836-06-01,21.115,3.301,Lisbon,Portugal,39.38N,8.32W
1836-07-01,24.355,1.788,Lisbon,Portugal,39.38N,8.32W
1836-08-01,23.058000000000003,1.5619999999999998,Lisbon,Portugal,39.38N,8.32W
1836-09-01,18.715999999999998,2.096,Lisbon,Portugal,39.38N,8.32W
1836-10-01,15.818,3.85,Lisbon,Portugal,39.38N,8.32W
1836-11-01,11.616,2.259,Lisbon,Portugal,39.38N,8.32W
1836-12-01,8.812999999999997,2.346,Lisbon,Portugal,39.38N,8.32W
1837-01-01,8.475,2.833,Lisbon,Portugal,39.38N,8.32W
1837-02-01,11.31,2.153,Lisbon,Portugal,39.38N,8.32W
1837-03-01,9.88,2.525,Lisbon,Portugal,39.38N,8.32W
1837-04-01,11.589,1.891,Lisbon,Portugal,39.38N,8.32W
1837-05-01,16.129,3.487,Lisbon,Portugal,39.38N,8.32W
1837-06-01,21.479,3.248,Lisbon,Portugal,39.38N,8.32W
1837-07-01,23.625999999999998,1.4880000000000002,Lisbon,Portugal,39.38N,8.32W
1837-08-01,23.523000000000003,1.311,Lisbon,Portugal,39.38N,8.32W
1837-09-01,19.215999999999998,1.4069999999999998,Lisbon,Portugal,39.38N,8.32W
1837-10-01,16.219,1.018,Lisbon,Portugal,39.38N,8.32W
1837-11-01,11.431,2.923,Lisbon,Portugal,39.38N,8.32W
1837-12-01,10.483,1.6840000000000002,Lisbon,Portugal,39.38N,8.32W
1838-01-01,8.198,4.261,Lisbon,Portugal,39.38N,8.32W
1838-02-01,9.923,1.7530000000000001,Lisbon,Portugal,39.38N,8.32W
1838-03-01,12.368,2.549,Lisbon,Portugal,39.38N,8.32W
1838-04-01,13.265,1.188,Lisbon,Portugal,39.38N,8.32W
1838-05-01,16.37,1.238,Lisbon,Portugal,39.38N,8.32W
1838-06-01,20.143,1.514,Lisbon,Portugal,39.38N,8.32W
1838-07-01,23.483,2.4859999999999998,Lisbon,Portugal,39.38N,8.32W
1838-08-01,23.689,1.9380000000000002,Lisbon,Portugal,39.38N,8.32W
1838-09-01,19.755000000000006,1.137,Lisbon,Portugal,39.38N,8.32W
1838-10-01,15.671,3.505,Lisbon,Portugal,39.38N,8.32W
1838-11-01,12.605,2.217,Lisbon,Portugal,39.38N,8.32W
1838-12-01,8.231,2.665,Lisbon,Portugal,39.38N,8.32W
1839-01-01,7.359,2.157,Lisbon,Portugal,39.38N,8.32W
1839-02-01,9.79,2.1630000000000003,Lisbon,Portugal,39.38N,8.32W
1839-03-01,11.773,1.597,Lisbon,Portugal,39.38N,8.32W
1839-04-01,13.895,1.6059999999999999,Lisbon,Portugal,39.38N,8.32W
1839-05-01,16.477,1.4480000000000002,Lisbon,Portugal,39.38N,8.32W
1839-06-01,20.51,1.4769999999999999,Lisbon,Portugal,39.38N,8.32W
1839-07-01,22.884,2.445,Lisbon,Portugal,39.38N,8.32W
1839-08-01,23.880000000000006,1.839,Lisbon,Portugal,39.38N,8.32W
1839-09-01,19.005000000000006,1.143,Lisbon,Portugal,39.38N,8.32W
1839-10-01,14.917,2.127,Lisbon,Portugal,39.38N,8.32W
1839-11-01,11.271999999999998,2.056,Lisbon,Portugal,39.38N,8.32W
1839-12-01,9.726,2.833,Lisbon,Portugal,39.38N,8.32W
1840-01-01,9.023,2.484,Lisbon,Portugal,39.38N,8.32W
1840-02-01,9.503,2.9139999999999997,Lisbon,Portugal,39.38N,8.32W
1840-03-01,10.001,2.2969999999999997,Lisbon,Portugal,39.38N,8.32W
1840-04-01,12.704,2.379,Lisbon,Portugal,39.38N,8.32W
1840-05-01,17.015,1.463,Lisbon,Portugal,39.38N,8.32W
1840-06-01,22.488000000000003,1.8869999999999998,Lisbon,Portugal,39.38N,8.32W
1840-07-01,23.038,1.7480000000000002,Lisbon,Portugal,39.38N,8.32W
1840-08-01,22.97,2.176,Lisbon,Portugal,39.38N,8.32W
1840-09-01,19.178,1.4909999999999999,Lisbon,Portugal,39.38N,8.32W
1840-10-01,15.802999999999999,2.2840000000000003,Lisbon,Portugal,39.38N,8.32W
1840-11-01,11.539000000000001,3.4560000000000004,Lisbon,Portugal,39.38N,8.32W
1840-12-01,7.489999999999998,1.526,Lisbon,Portugal,39.38N,8.32W
1841-01-01,7.622000000000001,2.6069999999999998,Lisbon,Portugal,39.38N,8.32W
1841-02-01,9.797,1.4340000000000002,Lisbon,Portugal,39.38N,8.32W
1841-03-01,13.052,4.087,Lisbon,Portugal,39.38N,8.32W
1841-04-01,13.608,2.605,Lisbon,Portugal,39.38N,8.32W
1841-05-01,17.302,1.8940000000000001,Lisbon,Portugal,39.38N,8.32W
1841-06-01,19.647000000000002,1.506,Lisbon,Portugal,39.38N,8.32W
1841-07-01,21.708,2.418,Lisbon,Portugal,39.38N,8.32W
1841-08-01,23.048,1.837,Lisbon,Portugal,39.38N,8.32W
1841-09-01,20.188,1.0290000000000001,Lisbon,Portugal,39.38N,8.32W
1841-10-01,15.347000000000001,1.33,Lisbon,Portugal,39.38N,8.32W
1841-11-01,12.283,1.253,Lisbon,Portugal,39.38N,8.32W
1841-12-01,8.859,2.088,Lisbon,Portugal,39.38N,8.32W
1842-01-01,6.4030000000000005,2.354,Lisbon,Portugal,39.38N,8.32W
1842-02-01,10.468,2.873,Lisbon,Portugal,39.38N,8.32W
1842-03-01,13.633,1.819,Lisbon,Portugal,39.38N,8.32W
1842-04-01,12.548,2.408,Lisbon,Portugal,39.38N,8.32W
1842-05-01,17.651,1.347,Lisbon,Portugal,39.38N,8.32W
1842-06-01,22.735,1.696,Lisbon,Portugal,39.38N,8.32W
1842-07-01,23.656999999999996,1.935,Lisbon,Portugal,39.38N,8.32W
1842-08-01,22.709000000000003,0.8590000000000001,Lisbon,Portugal,39.38N,8.32W
1842-09-01,19.262,1.124,Lisbon,Portugal,39.38N,8.32W
1842-10-01,14.373,0.972,Lisbon,Portugal,39.38N,8.32W
1842-11-01,11.169999999999998,1.578,Lisbon,Portugal,39.38N,8.32W
1842-12-01,9.08,1.588,Lisbon,Portugal,39.38N,8.32W
1843-01-01,9.208,1.5930000000000002,Lisbon,Portugal,39.38N,8.32W
1843-02-01,10.838,1.893,Lisbon,Portugal,39.38N,8.32W
1843-03-01,12.013,2.13,Lisbon,Portugal,39.38N,8.32W
1843-04-01,14.699000000000002,1.219,Lisbon,Portugal,39.38N,8.32W
1843-05-01,16.442,1.328,Lisbon,Portugal,39.38N,8.32W
1843-06-01,19.06,1.294,Lisbon,Portugal,39.38N,8.32W
1843-07-01,22.719,2.333,Lisbon,Portugal,39.38N,8.32W
1843-08-01,22.813,1.056,Lisbon,Portugal,39.38N,8.32W
1843-09-01,20.663,1.089,Lisbon,Portugal,39.38N,8.32W
1843-10-01,17.06,1.5590000000000002,Lisbon,Portugal,39.38N,8.32W
1843-11-01,10.896,1.891,Lisbon,Portugal,39.38N,8.32W
1843-12-01,9.472000000000001,2.532,Lisbon,Portugal,39.38N,8.32W
1844-01-01,8.401,1.375,Lisbon,Portugal,39.38N,8.32W
1844-02-01,9.27,1.107,Lisbon,Portugal,39.38N,8.32W
1844-03-01,11.978,2.053,Lisbon,Portugal,39.38N,8.32W
1844-04-01,14.593,1.485,Lisbon,Portugal,39.38N,8.32W
1844-05-01,16.257,1.8840000000000001,Lisbon,Portugal,39.38N,8.32W
1844-06-01,20.862,1.157,Lisbon,Portugal,39.38N,8.32W
1844-07-01,23.409,1.258,Lisbon,Portugal,39.38N,8.32W
1844-08-01,22.279,1.358,Lisbon,Portugal,39.38N,8.32W
1844-09-01,20.064,1.119,Lisbon,Portugal,39.38N,8.32W
1844-10-01,15.292,1.949,Lisbon,Portugal,39.38N,8.32W
1844-11-01,11.909,1.568,Lisbon,Portugal,39.38N,8.32W
1844-12-01,8.213999999999999,1.555,Lisbon,Portugal,39.38N,8.32W
1845-01-01,8.702,1.415,Lisbon,Portugal,39.38N,8.32W
1845-02-01,8.151,1.6669999999999998,Lisbon,Portugal,39.38N,8.32W
1845-03-01,11.24,1.949,Lisbon,Portugal,39.38N,8.32W
1845-04-01,13.612,1.3219999999999998,Lisbon,Portugal,39.38N,8.32W
1845-05-01,15.677999999999999,1.218,Lisbon,Portugal,39.38N,8.32W
1845-06-01,19.922,1.485,Lisbon,Portugal,39.38N,8.32W
1845-07-01,21.976999999999997,1.18,Lisbon,Portugal,39.38N,8.32W
1845-08-01,21.930999999999997,1.13,Lisbon,Portugal,39.38N,8.32W
1845-09-01,19.955,1.426,Lisbon,Portugal,39.38N,8.32W
1845-10-01,16.108,1.808,Lisbon,Portugal,39.38N,8.32W
1845-11-01,12.457,1.28,Lisbon,Portugal,39.38N,8.32W
1845-12-01,8.488999999999999,1.615,Lisbon,Portugal,39.38N,8.32W
1846-01-01,10.332,1.681,Lisbon,Portugal,39.38N,8.32W
1846-02-01,11.594000000000001,2.495,Lisbon,Portugal,39.38N,8.32W
1846-03-01,13.02,1.402,Lisbon,Portugal,39.38N,8.32W
1846-04-01,13.307,2.033,Lisbon,Portugal,39.38N,8.32W
1846-05-01,17.226000000000006,1.5519999999999998,Lisbon,Portugal,39.38N,8.32W
1846-06-01,22.39,1.9480000000000002,Lisbon,Portugal,39.38N,8.32W
1846-07-01,24.212,1.5330000000000001,Lisbon,Portugal,39.38N,8.32W
1846-08-01,23.073,1.32,Lisbon,Portugal,39.38N,8.32W
1846-09-01,21.179,1.5390000000000001,Lisbon,Portugal,39.38N,8.32W
1846-10-01,14.299000000000001,1.358,Lisbon,Portugal,39.38N,8.32W
1846-11-01,12.044,1.5830000000000002,Lisbon,Portugal,39.38N,8.32W
1846-12-01,6.997000000000001,2.294,Lisbon,Portugal,39.38N,8.32W
1847-01-01,9.752,3.779,Lisbon,Portugal,39.38N,8.32W
1847-02-01,8.931000000000001,2.115,Lisbon,Portugal,39.38N,8.32W
1847-03-01,11.505999999999998,1.421,Lisbon,Portugal,39.38N,8.32W
1847-04-01,13.274000000000001,1.2409999999999999,Lisbon,Portugal,39.38N,8.32W
1847-05-01,17.788,1.6369999999999998,Lisbon,Portugal,39.38N,8.32W
1847-06-01,20.331,1.673,Lisbon,Portugal,39.38N,8.32W
1847-07-01,23.314,1.3659999999999999,Lisbon,Portugal,39.38N,8.32W
1847-08-01,22.344,1.274,Lisbon,Portugal,39.38N,8.32W
1847-09-01,20.41,1.218,Lisbon,Portugal,39.38N,8.32W
1847-10-01,16.648,1.105,Lisbon,Portugal,39.38N,8.32W
1847-11-01,12.12,1.088,Lisbon,Portugal,39.38N,8.32W
1847-12-01,8.625,1.642,Lisbon,Portugal,39.38N,8.32W
1848-01-01,6.0760000000000005,1.902,Lisbon,Portugal,39.38N,8.32W
1848-02-01,10.529000000000002,2.332,Lisbon,Portugal,39.38N,8.32W
1848-03-01,10.945,1.21,Lisbon,Portugal,39.38N,8.32W
1848-04-01,13.459000000000001,1.307,Lisbon,Portugal,39.38N,8.32W
1848-05-01,17.695999999999998,1.474,Lisbon,Portugal,39.38N,8.32W
1848-06-01,19.512,1.896,Lisbon,Portugal,39.38N,8.32W
1848-07-01,23.288,1.5930000000000002,Lisbon,Portugal,39.38N,8.32W
1848-08-01,22.776,1.564,Lisbon,Portugal,39.38N,8.32W
1848-09-01,20.217,1.32,Lisbon,Portugal,39.38N,8.32W
1848-10-01,14.992,1.571,Lisbon,Portugal,39.38N,8.32W
1848-11-01,10.936,1.113,Lisbon,Portugal,39.38N,8.32W
1848-12-01,9.51,1.4409999999999998,Lisbon,Portugal,39.38N,8.32W
1849-01-01,9.38,1.25,Lisbon,Portugal,39.38N,8.32W
1849-02-01,10.633,1.929,Lisbon,Portugal,39.38N,8.32W
1849-03-01,11.694,1.8730000000000002,Lisbon,Portugal,39.38N,8.32W
1849-04-01,12.744000000000002,2.07,Lisbon,Portugal,39.38N,8.32W
1849-05-01,16.961000000000002,1.614,Lisbon,Portugal,39.38N,8.32W
1849-06-01,20.405,1.7819999999999998,Lisbon,Portugal,39.38N,8.32W
1849-07-01,23.570999999999998,1.119,Lisbon,Portugal,39.38N,8.32W
1849-08-01,22.880000000000006,1.409,Lisbon,Portugal,39.38N,8.32W
1849-09-01,19.067999999999998,1.443,Lisbon,Portugal,39.38N,8.32W
1849-10-01,16.098,1.595,Lisbon,Portugal,39.38N,8.32W
1849-11-01,11.595999999999998,1.406,Lisbon,Portugal,39.38N,8.32W
1849-12-01,8.453999999999999,1.3430000000000002,Lisbon,Portugal,39.38N,8.32W
1850-01-01,7.8389999999999995,1.911,Lisbon,Portugal,39.38N,8.32W
1850-02-01,11.592,1.858,Lisbon,Portugal,39.38N,8.32W
1850-03-01,12.536,2.6489999999999996,Lisbon,Portugal,39.38N,8.32W
1850-04-01,15.684000000000001,1.5590000000000002,Lisbon,Portugal,39.38N,8.32W
1850-05-01,16.561,0.882,Lisbon,Portugal,39.38N,8.32W
1850-06-01,21.011,1.242,Lisbon,Portugal,39.38N,8.32W
1850-07-01,22.948,1.117,Lisbon,Portugal,39.38N,8.32W
1850-08-01,23.046000000000006,1.161,Lisbon,Portugal,39.38N,8.32W
1850-09-01,20.491,1.669,Lisbon,Portugal,39.38N,8.32W
1850-10-01,15.536,1.072,Lisbon,Portugal,39.38N,8.32W
1850-11-01,12.027000000000001,1.715,Lisbon,Portugal,39.38N,8.32W
1850-12-01,9.162999999999998,1.912,Lisbon,Portugal,39.38N,8.32W
1851-01-01,8.955,1.103,Lisbon,Portugal,39.38N,8.32W
1851-02-01,9.271,1.0490000000000002,Lisbon,Portugal,39.38N,8.32W
1851-03-01,11.498,1.6369999999999998,Lisbon,Portugal,39.38N,8.32W
1851-04-01,14.455,2.246,Lisbon,Portugal,39.38N,8.32W
1851-05-01,16.650000000000002,1.254,Lisbon,Portugal,39.38N,8.32W
1851-06-01,21.201,1.43,Lisbon,Portugal,39.38N,8.32W
1851-07-01,22.858,1.359,Lisbon,Portugal,39.38N,8.32W
1851-08-01,23.936999999999998,1.6880000000000002,Lisbon,Portugal,39.38N,8.32W
1851-09-01,20.37,1.405,Lisbon,Portugal,39.38N,8.32W
1851-10-01,17.43,2.86,Lisbon,Portugal,39.38N,8.32W
